Individual_ID,Scientific_Name,Plant_Nickname,Patch,Patch_Size,Shade_Status,Wild,Watered,Fertilized,Gender,Planting_Date,Plant_Comments,Plant_Registration_Date,Death_Date_Observed,Last_Date_Observed_Alive,Death_Reason,Death_Comments,Plant_Image_URL,Plant_Image_Upload_Date
113630,Asclepias latifolia,broadleaf milkweed-1,,,Mostly sun,1,0,0,Both,--,,2016-07-25,,,,,,
113827,Quercus agrifolia,QUEAGR-2,,,,1,0,0,Both,--,,2014-02-04,,,,,,
113838,Vaccinium macrocarpon,cranberry-1,1,5000 ft2,Mostly sun,1,0,0,,--,,2016-07-29,,,,,,
113947,Betula alleghaniensis,yellow birch 10,,,,,,,,,,2016-08-08,,,,,,
113948,Betula alleghaniensis,yellow birch 9,,,,,,,,,,2016-08-08,,,,,,
113949,Metrosideros polymorpha,yellow birch 8,,,,,,,,,,2016-08-08,,,,,,
113950,Metrosideros polymorpha,yellow birch 7,,,,,,,,,,2016-08-08,,,,,,
114073,Populus tremuloides,quaking aspen 1,,,,,,,,,,2016-08-16,,,,,,
114080,Caulophyllum thalictroides,blue cohosh-1,1,500 ft2,Mostly shade,1,,,,--,,2016-08-17,,,,,,
114081,Eutrochium maculatum,spotted joe pye weed-1,1,10 ft2,Mostly sun,1,,,,--,,2016-08-17,,,,,,
114083,Monarda fistulosa,wild bergamot-1,1,30 ft2,Full sun,1,,,,--,,2016-08-17,,,,,,
114084,Trifolium pratense,red clover-1,1,200 ft2,Mostly sun,1,,,,--,,2016-08-17,,,,,,
114085,Nymphaea odorata,American white waterlily-1,1,1000 ft2,Full sun,1,,,,--,both sides of dock as far as you can see,2016-08-17,,,,,,
114319,Sorbus americana,American mountain ash-4,,,Forest understory tree,1,0,0,,--,,2016-08-23,,,,,,
114325,Pinus ponderosa,PP5 (2016 and 2017),,,Full sun,0,1,1,,2016--,The tree is 5&quot;at breast height. GPS  Latitude Longitude 40.402222 -104.693333 ,2016-08-24,,,,,,
114333,Prosopis glandulosa,honey mesquite-1,,,Full sun,0,1,0,,--,Tree in irrigated portion of back yard.,2016-08-24,,,,,,
114542,Acer saccharum,1 Sugar Maple (20160300*B),,,Mostly sun,,,,,--,Acer saccharum &quot;Fall Fiesta&quot;,2016-08-29,,,,,,
114543,Cercis canadensis,2 Eastern Redbud(20140743*C),,,Mostly sun,,,,,--,Cercis canadensis,2016-08-29,,,,,,
114545,Quercus macrocarpa,6 Bur Oak (01464*A),,,Mostly sun,,,,,--,Quercus macrocarpa,2016-08-29,,,,,,
114546,Acer saccharum,3 Sugar Maple (20140683*B),,,,,,,,--,Acer saccharum &quot;Fall Fiesta&quot;,2016-08-29,,,,,,
114547,Sassafras albidum,7 Sassafras (20140698*D),,,,,,,,--,Sassafras albidum,2016-08-29,,,,,,
114548,Asimina triloba,8 Pawpaw (20140700*A),,,,,,,,--,Asimina triloba,2016-08-29,,,,,,
114550,Robinia pseudoacacia,9 Black Locust (X01458*A),,,,,,,,--,Robinia pseudoacacia,2016-08-29,,,,,,
114551,Liquidambar styraciflua,10 Sweetgum (20160301*A),,,,,,,,--,Liquidambar styraciflua,2016-08-29,,,,,,
114552,Acer rubrum,11 Red Maple (20140687*C),,,,,,,,--,Acer rubrum &quot;redpointe&quot;,2016-08-29,,,,,,
114554,Hamamelis virginiana,15 Witchhazel (20140860*P),,,,,,,,--,Hamamelis virginiana,2016-08-29,,,,,,
114555,Aesculus pavia,16 Red Buckeye (20140875*B),,,,,,,,--,Aesculus pavia,2016-08-29,,,,,,
114556,Carpinus caroliniana,4 Amer.Hornbeam (20150284*A),,,,,,,,--,Carpinus caroliniana,2016-08-29,,,,,,
114609,Cornus racemosa,gray dogwood-1,1,,Forest understory tree,1,,,,--,,2016-08-30,,,,,https://mynpn.usanpn.org/images/20381dbd8cc25fea8dddda9c2da548bd-27611.JPG,2016-09-01 06:35:25
114609,Cornus racemosa,gray dogwood-1,1,,Forest understory tree,1,,,,--,,2016-08-30,,,,,https://mynpn.usanpn.org/images/a081631bc2713e717bcc142b2fde5ef-27611.JPG,2016-09-01 06:35:37
114610,Ostrya virginiana,hophornbeam-1,1,,Forest understory tree,1,,,,--,,2016-08-30,,,,,,
114611,Acer spicatum,mountain maple-1,1,,Forest understory tree,1,,,,--,,2016-08-30,,,,,,
114612,Acer rubrum,red maple-1,1,,Forest canopy tree,1,,,,--,,2016-08-30,,,,,,
114613,Rhus glabra,smooth sumac-1,1,,Mostly sun,1,,,,--,,2016-08-30,,,,,,
114620,Tilia americana,American basswood-1,1,,Forest canopy tree,1,,,,--,,2016-08-30,,,,,,
114621,Corylus americana,American hazelnut-1,1,,Forest understory tree,1,,,,--,,2016-08-30,,,,,,
114623,Fraxinus nigra,black ash-1,1,,Forest canopy tree,1,,,,--,,2016-08-30,,,,,,
114624,Prunus serotina,black cherry-1,1,,Forest understory tree,1,,,,--,,2016-08-30,,,,,,
114632,Rhizophora mangle,red mangrove,,,,,,,,,,2016-08-30,,,,,,
114633,Avicennia germinans,black mangrove,,,,,,,,,,2016-08-30,,,,,,
114634,Coccoloba uvifera,seagrape,,,,,,,,,,2016-08-30,,,,,,
114635,Bursera simaruba,gumbo limbo,,,,,,,,,,2016-08-30,,,,,,
114639,Abies balsamea,balsam fir-1,1,,Forest canopy tree,1,,,,--,,2016-08-30,,,,,,
114721,Quercus macrocarpa,bur oak-1,1,,Forest canopy tree,1,,,,--,,2016-08-31,,,,,,
114723,Liriodendron tulipifera,837-tulip poplar,,,Forest canopy tree,1,0,0,,--,"added 31 August, 2016 to replace dead green ash 838",2016-08-31,,,,,,
114724,Platanus occidentalis,600-American sycamore,,,Forest canopy tree,1,0,0,,--,added to replace dead dogwood 789,2016-08-31,,,,,,
114729,Asimina triloba,pawpaw 1,,,,,,,,,,2016-08-31,,,,,,
114744,Prunus virginiana,chokecherry-1,1,,Mostly sun,1,,,,--,scattered along trail ,2016-09-01,,,,,,
114745,Prunus pensylvanica,pin cherry-1,1,,Mostly sun,1,,,,--,scattered along trail,2016-09-01,,,,,,
114746,Pinus strobus,eastern white pine-1,1,,Forest canopy tree,,,,,--,several scattered,2016-09-01,,,,,,
114747,Cornus sericea,redosier dogwood-1,1,,Half shade,1,,,,--,scattered about,2016-09-01,,,,,,
114748,Larix laricina,tamarack-1,1,,Mostly sun,1,,,,--,scattered about,2016-09-01,,,,,,
114798,Impatiens capensis,jewelweed-3,1,10 ft2,Mostly shade,1,,,,--,,2016-09-02,,,,,,
115068,Asclepias syriaca,common milkweed-1,,,Mostly sun,1,0,0,,--,,2016-09-09,,,,,,
115070,Syringa vulgaris,common lilac-1,,,Half shade,0,0,0,,--,,2016-09-09,,,,,,
115072,Rosa rugosa,rugosa rose-1,,,Full sun,0,0,0,,1997-05-15,,2016-09-09,,,,,,
115075,Taraxacum officinale,common dandelion-1,1,100 ft2,Full sun,1,0,0,,--,,2016-09-09,,,,,,
115076,Fragaria virginiana,Virginia strawberry-1,1,100 ft2,Full sun,1,0,0,,--,,2016-09-09,,,,,,
115078,Pinus strobus,eastern white pine-1,1,1000 ft2,Mostly sun,1,0,0,,--,,2016-09-09,,,,,,
115079,Acer rubrum,red maple-1,1,1000 ft2,Mostly sun,1,0,0,,--,,2016-09-09,,,,,,
115235,Betula papyrifera,paper birch-1,1,,Forest canopy tree,1,,,,--,,2016-09-15,,,,,,
115236,Corylus cornuta,beaked hazelnut-1,1,,Forest understory tree,1,,,,--,,2016-09-15,,,,,,
115237,Populus grandidentata,bigtooth aspen-1,1,,Forest canopy tree,1,,,,--,,2016-09-15,,,,,,
115238,Lonicera tatarica,Tatarian honeysuckle-1,,,Mostly sun,1,,,,--,,2016-09-15,,,,,,
115239,Populus tremuloides,quaking aspen-1,1,,Forest canopy tree,1,,,,--,,2016-09-15,,,,,,
115240,Acer negundo,boxelder-1,,,Mostly sun,1,,,,--,,2016-09-15,,,,,,
115241,Asclepias incarnata,swamp milkweed-1,,,,,,,,--,,2016-09-15,,,,,,
115504,Cornus florida,099-flowering dogwood,,,Forest understory tree,1,0,0,,--,added to replace trees that have died in plot,2016-09-19,,,,,,
115507,Pinus resinosa,red pine-1,,,,,,,,--,,2016-09-19,,,,,,
115580,Aesculus flava,098-yellow buckeye,,,Forest canopy tree,1,0,0,,--,"near forest edge, in viewshed of Purchase Knob webcam",2016-09-20,,,,,,
115581,Aesculus flava,097-yellow buckeye,,,Forest canopy tree,1,0,0,,--,"near forest edge, in viewshed of Purchase Knob webcam",2016-09-20,,,,,,
115582,Prunus serotina,096-black cherry,,,Forest canopy tree,1,0,0,,--,"near forest edge, in viewshed of Purchase Knob webcam",2016-09-20,,,,,,
115583,Robinia pseudoacacia,094-black locust,,,Forest canopy tree,1,0,0,,--,"near forest edge, in viewshed of Purchase Knob webcam",2016-09-20,,,,,,
115584,Aesculus flava,093-yellow buckeye,,,Forest canopy tree,1,0,0,,--,"near forest edge, in viewshed of Purchase Knob webcam",2016-09-20,,,,,,
115585,Acer rubrum,092-red maple,,,Forest canopy tree,1,0,0,,--,"near forest edge, in viewshed of Purchase Knob webcam",2016-09-20,,,,,,
115586,Acer rubrum,091-red maple,,,Forest canopy tree,1,0,0,,--,"near forest edge, in viewshed of Purchase Knob webcam",2016-09-20,,,,,,
115587,Prunus serotina,090-black cherry,,,Forest canopy tree,1,0,0,,--,"near forest edge, in viewshed of Purchase Knob webcam",2016-09-20,,,,,,
115588,Robinia pseudoacacia,089-black locust,,,Forest canopy tree,1,0,0,,--,"near forest edge, in viewshed of Purchase Knob webcam",2016-09-20,,,,,,
115589,Carya tomentosa,095-mockernut hickory,,,Forest canopy tree,1,0,0,,--,"near forest edge, in viewshed of Purchase Knob webcam; at first mis-identified as pignut",2016-09-20,,,,,,
115603,Ferocactus wislizeni,Barrel Cactus 1,,,Mostly sun,0,1,1,,--,,2016-09-21,,,,,,
115604,Larrea tridentata,Creosote Bush 1,,,Mostly sun,,1,1,,--,,2016-09-21,,,,,,
115605,Fouquieria splendens,Ocotillo 1,,,Full sun,0,1,1,,--,,2016-09-21,,,,,,
115715,Aquilegia canadensis,red columbine-1,,,,,,,,--,,2016-09-22,,,,,,
115716,Asarum canadense,Canadian wildginger-1,1,100 ft2,Full sun,1,,,,--,,2016-09-22,,,,,,
115763,Ginkgo biloba,maidenhair tree-1-22,,,Mostly shade,0,,,Male,--,,2016-09-24,,,,,,
115971,Rorippa nasturtium-aquaticum,watercress-1,1,20 ft2,Half shade,1,,,,--,scattered around in the springs,2016-09-26,,,,,,
115972,Ulmus americana,American elm-1,,,Forest canopy tree,1,,,,--,a few scattered,2016-09-26,,,,,,
116009,Metrosideros polymorpha,white pine,,,,,,,,,,2016-09-26,,,,,,
116016,Acer saccharum,sugar maple&quot;Sugar&quot; (Erb),,,,,,,,--,,2016-09-27,,,,,,
116017,Cornus florida,dogwood&quot;Sherbert&quot;(Sockwell),,,,,,,,--,,2016-09-27,,,,,,
116040,Verbesina alternifolia,wingstem-2,1,1 ft2,Mostly sun,1,0,0,,--,,2016-09-27,,,,,,
116045,Acer rubrum,red maple 1,,,,,,,,,,2016-09-27,,,,,,
116067,Acer rubrum,red maple-(Cochran),,,,,,,,--,,2016-09-28,,,,,,
116094,Acer rubrum,red maple 1,,,,,,,,,,2016-09-29,,,,,,
116107,Syringa vulgaris,Connie's Lilac,,,Half shade,0,0,,,--,,2016-09-29,,,,,,
116108,Larix laricina,tamarack near path,,,Open-grown tree,0,,,,--,closest to path,2016-09-29,,,,,,
116110,Achillea millefolium,ACMI 5,,,Mostly sun,1,0,0,Both,--,Est. 09/28/2016,2016-09-29,,,,,,
116111,Eriogonum umbellatum,ERUM 5,1,1 ft2,Mostly sun,1,0,0,Both,--,Established 09/28/2016,2016-09-29,,,,,,
116118,Cirsium arvense,Canada thistle-1,1,20 ft2,Mostly sun,1,,,,--,scattered about,2016-09-30,,,,,,
116119,Cirsium vulgare,bull thistle-1,,,,,,,,--,,2016-09-30,,,,,,
116124,Sorbus americana,American mountain ash-5,,,Forest canopy tree,1,0,0,,--,,2016-09-30,,,,,,
116126,Sorbus americana,American mountain ash-7,,,Forest understory tree,1,0,0,,--,,2016-09-30,,,,,,
116182,Celtis reticulata,netleaf hackberry-1,,,Full sun,,1,,,--,,2016-10-01,,,,,,
116183,Cydonia oblonga,Quince-1,,,Full sun,,1,,,--,,2016-10-01,,,,,,
116184,Juglans major,Arizona walnut-1,,,Full sun,,1,,,--,,2016-10-01,,,,,,
116186,Prunus domestica,European plum-1,,,Full sun,,1,,,--,,2016-10-01,,,,,,
116187,Prunus armeniaca,Apricot-1,,,,,,,,--,,2016-10-01,,,,,,
116202,Sorbus americana,American mountain ash-10,,,Forest understory tree,1,0,0,,--,,2016-10-03,,,,,,
116203,Ilex verticillata,common winterberry -1,,,Mostly shade,1,0,0,,--,,2016-10-03,,,,,,
116204,Morella pensylvanica,northern bayberry-1,,,Mostly sun,1,0,0,,--,,2016-10-03,,,,,,
116205,Morella pensylvanica,northern bayberry-4,,,Mostly sun,1,0,0,,--,,2016-10-03,,,,,,
116206,Morella pensylvanica,northern bayberry-5,,,Mostly sun,1,0,0,,--,,2016-10-03,,,,,,
116207,Morella pensylvanica,northern bayberry-8,,,Mostly sun,1,0,0,,--,,2016-10-03,,,,,,
116208,Amelanchier arborea,common serviceberry-2,,,Mostly shade,1,0,0,,--,,2016-10-03,,,,,,
116209,Amelanchier arborea,common serviceberry-3,,,Mostly shade,1,0,0,,--,,2016-10-03,,,,,,
116210,Amelanchier arborea,common serviceberry-4,,,Mostly shade,1,0,0,,--,,2016-10-03,,,,,,
116211,Amelanchier arborea,common serviceberry-5,,,Mostly sun,1,0,0,,--,,2016-10-03,,,,,,
116212,Gaylussacia baccata,black huckleberry-1,1,1 m2,Mostly shade,1,0,0,,--,,2016-10-03,,,,,,
116213,Gaylussacia baccata,black huckleberry-2,1,1 m2,Mostly sun,1,0,0,,--,,2016-10-03,,,,,,
116214,Gaylussacia baccata,black huckleberry-3,1,1 m2,Mostly sun,1,0,0,,--,,2016-10-03,,,,,,
116215,Gaylussacia baccata,black huckleberry-4,1,1 m2,Mostly sun,1,0,0,,--,,2016-10-03,,,,,,
116227,Oemleria cerasiformis,IP BH,,,,,,,,--,,2016-10-03,,,,,,
116228,Symphoricarpos albus,CS BH,,,,,,,,--,,2016-10-03,,,,,,
116229,Rubus spectabilis,SB BH,,,,,,,,--,,2016-10-03,,,,,,
116230,Acer circinatum,VM BH,,,,,,,,--,,2016-10-03,,,,,,
116295,Quercus macrocarpa,bur oak-1,,,Open-grown tree,,0,0,,--,This is located just north of the BLEVC in the prairie adjacent to the staff parking lot.,2016-10-04,,,,,,
116297,Quercus macrocarpa,bur oak-2,,,Forest canopy tree,1,0,0,,--,"This tree is located on the eastern side of the Hillside Loop Trail, just before descending the hill. ",2016-10-04,,,,,,
116299,Quercus macrocarpa,bur oak-3,,,Forest canopy tree,1,0,0,,--,"This tree is located on the southern side of the Hillside Loop Trail, just to the west of Peterson Pond and at the bottom of the hill.",2016-10-04,,,,,,
116300,Acer negundo,boxelder-1,,,Forest canopy tree,1,0,0,,--,"This tree is on the outermost, northernmost edge of the Hillside Loop Trail Forest, just off of the paved sidewalk.",2016-10-04,,,,,,
116301,Acer negundo,boxelder-2,,,Forest canopy tree,1,0,0,,--,Located on the northwest  corner of the Hillside Loop Trail and on the top of the hill. ,2016-10-04,,,,,,
116302,Acer negundo,boxelder-3,,,Forest canopy tree,1,0,0,,--,"Located on the north-central portion of the Hillside Loop Trail, on top of the hill and immediately off of the dirt walking path.",2016-10-04,,,,,,
116303,Populus deltoides,eastern cottonwood-1,,,Open-grown tree,1,0,0,,--,"Located on the northernmost end of the parking lot, just before American Blvd E. Tree is hanging over dividing wall to road.  ",2016-10-04,,,,,,
116304,Populus deltoides,eastern cottonwood-2,,,Forest canopy tree,1,0,0,,--,Tree is located off of paved path towards Ecological Services. It is on the northernmost boundary of the Hillside Loop Trail and directly observable from the paved path.,2016-10-04,,,,,,
116305,Populus deltoides,eastern cottonwood-3,,,Forest canopy tree,1,0,0,,--,"This tree is located on the southeastern corner of the Hillside Loop Trail, immediately south of the overlook at Peterson Pond.",2016-10-04,,,,,,
116306,Asclepias syriaca,common milkweed-1,1,200 ft2,Mostly sun,0,0,0,,--,"Patch is located in Pollinator Garden, directly in front of BLVEC visitor entrance.  Approximately 10 milkweed plants. ",2016-10-04,,,,,,
116312,Asclepias syriaca,common milkweed-2,1,400 ft2,Full sun,,0,0,,--,"This patch is located in the prairie plot north of the BLVEC, just to the east of the staff parking lot. Approximately 20 milkweed plants.",2016-10-04,,,,,,
116313,Asclepias syriaca,common milkweed-3,1,500 ft2,Mostly sun,1,0,0,,--,Patch is located directly west of the sidewalk leading to the overlook (behind BLVEC) Approximately 30 milkweed plants.,2016-10-04,,,,,,
116314,Taraxacum officinale,common dandelion-1,1,400 ft2,Full sun,1,0,0,,--,This patch is located directly to the northeast of the BLVEC front entrance. It is on a mowed patch of grass.,2016-10-04,,,,,,
116315,Taraxacum officinale,common dandelion-2,,,Full sun,1,0,0,,--,"This patch is located on the south eastern corner of the BLVEC, directly to the east of the walkway leading to the overlook. ",2016-10-04,,,,,,
116316,Taraxacum officinale,common dandelion-3,1,200 ft2,Mostly sun,1,0,0,,--,"This patch is located within a small, mowed plot on the northern side of the BLEVC Parking lot.",2016-10-04,,,,,,
116317,Quercus rubra,northern red oak-1,,,Open-grown tree,0,0,0,,--,This standalone tree is located on northern end of the BLEVC parking lot. ,2016-10-04,,,,,,
116318,Quercus rubra,northern red oak-2,,,Forest canopy tree,1,0,0,,--,"This tree is located at the southcentral corner of the Hillside Loop Trail, just to the west of the dirt trail.",2016-10-04,,,,,,
116319,Quercus rubra,northern red oak-3,,,Forest canopy tree,1,0,0,,--,"This tree is located on the southwestern side of the Hillside Loop Trail, just to the south of the dirt trail.",2016-10-04,,,,,,
116373,Cornus florida,flowering dogwood-1,,,Mostly sun,0,1,1,,2016-05-30,,2016-10-05,,,,,,
116611,Quercus montana,500-chestnut oak,,,Forest canopy tree,1,0,0,,--,selected because within viewshed of phenocam,2016-10-06,,,,,,
116612,Carya tomentosa,499-mockernut hickory,,,Forest canopy tree,1,0,0,,--,selected because within viewshed of phenocam,2016-10-06,,,,,,
116613,Quercus alba,498-white oak,,,Forest canopy tree,1,0,0,,--,selected because within viewshed of phenocam,2016-10-06,,,,,,
116614,Quercus alba,497-white oak,,,Forest canopy tree,1,0,0,,--,selected because within viewshed of phenocam,2016-10-06,,,,,,
116615,Quercus alba,496-white oak,,,Forest canopy tree,1,0,0,,--,selected because within viewshed of phenocam,2016-10-06,,,,,,
116616,Quercus alba,495-white oak,,,Forest canopy tree,1,0,0,,--,selected because within viewshed of phenocam,2016-10-06,,,,,,
116617,Quercus alba,494-white oak,,,Forest canopy tree,1,0,0,,--,this tree was selected because it is in the viewshed of the phenocam,2016-10-06,,,,,,
116618,Carya tomentosa,493-mockernut hickory,,,Forest canopy tree,1,0,0,,--,this tree was selected because it is in the viewshed of the phenocam,2016-10-06,,,,,,
116619,Carya tomentosa,492-mockernut hickory,,,Forest canopy tree,1,0,0,,--,this tree was selected because it is in the viewshed of the phenocam,2016-10-06,,,,,,
116620,Quercus montana,491-chestnut oak,,,Forest canopy tree,1,0,0,,--,this tree was selected because it is in the viewshed of the phenocam,2016-10-06,,,,,,
116621,Quercus rubra,301-northern red oak,,,Forest canopy tree,1,0,0,,--,replaces tree 745; this tree is on the edge of the road so gets extra sun,2016-10-06,,,,,,
116622,Oxydendrum arboreum,764-sourwood,,,Full sun,1,0,0,,--,"chosen to replace dead tree 767, which was close to it.",2016-10-06,,,,,,
116623,Acer rubrum,765-red maple,,,Forest canopy tree,1,0,0,,--,Selected to replace tree 766 in October 2016,2016-10-06,,,,,,
116859,Rhamnus cathartica,common buckthorn-1,,,,,,,,--,,2016-10-13,,,,,,
116978,Larix laricina,tamarack-1,1,1000 ft2,Forest canopy tree,1,,,,--,,2016-10-21,,,,,,
116987,Quercus macrocarpa,bur oak-1,,,Mostly sun,1,0,0,,--,"Mature oak, about 36 - 40&quot; DBH. At the bottom of a hill. Next to an old, mostly unused parking lot. Near the info kiosk.",2016-10-22,,,,,,
116988,Quercus macrocarpa,bur oak-2,,,Mostly sun,1,0,0,,--,"Next to Bur Oak 1. Also mature tree, about 30&quot; DBH or more. About one third of this tree looks like it is dead or rotted.Located at the bottom of a hill. Next to an old, unused parking lot. Near the info kiosk. ",2016-10-22,,,,,,
116989,Quercus macrocarpa,bur oak-3,,,Half shade,1,0,0,,--,"Mature oak, about 30&quot; DBH or more. The canopy of this tree rises above most of the other trees in the forest.Although the trunk of this tree is hard to reach (it's located about hundred feet up from the lower parking lot). However the canopy is easy to observe from the paved parking lot.",2016-10-22,,,,,,
116990,Populus deltoides,eastern cottonwood-1,,,Mostly sun,1,0,0,,--,"Located at the top of the hill, away from water.",2016-10-22,,,,,,
116991,Populus deltoides,eastern cottonwood-2,,,Half shade,1,0,0,,--,"Located at the bottom of the hill, not far from water.",2016-10-22,,,,,,
116992,Populus deltoides,eastern cottonwood-3,,,Half shade,1,0,0,,--,"Located at the bottom of the hill, close to water.",2016-10-22,,,,,,
116993,Rhus typhina,staghorn sumac-1,,,Mostly sun,1,0,0,,--,"Located at the top of the hill, away from water.",2016-10-22,,,,,,
116995,Rhus typhina,staghorn sumac-2,,,Mostly shade,1,0,0,,--,"Located at the top of the hill, away from water.",2016-10-22,,,,,,
116996,Rhus typhina,staghorn sumac-3,,,Mostly sun,1,0,0,,--,"Located at the bottom of the hill, between pond and river. Immature, or small individual.",2016-10-22,,,,,,
116998,Oligoneuron rigidum,stiff goldenrod-2,,,Full sun,,0,0,,--,This could be Canada Goldenrod?Located next to pond,2016-10-22,,,,,,
117000,Asclepias syriaca,common milkweed-1,,,Mostly sun,,0,0,,--,"Located at the top of the hill, away from water.",2016-10-22,,,,,,
117001,Asclepias syriaca,common milkweed-2,,,Full sun,,0,0,,--,Located next to pond at the bottom of the hill,2016-10-22,,,,,,
117002,Asclepias syriaca,common milkweed-3,,,Full shade,,,,,--,"Located next to pond, near river.",2016-10-22,,,,,,
117003,Taraxacum officinale,common dandelion-1,,,Mostly sun,1,0,0,,--,"Located at the top of the hill, away from water.",2016-10-22,,,,,,
117004,Taraxacum officinale,common dandelion-2,,,,1,0,0,,--,"Located near pond, at the bottom of the hill.",2016-10-22,,,,,,
117005,Taraxacum officinale,common dandelion-3,,,Mostly sun,1,0,0,,--,,2016-10-22,,,,,,
117012,Rhamnus cathartica,common buckthorn-1,,,Mostly sun,1,0,0,Female,--,"Located at the top of the hill, away from water. Has berries (female). About 2&quot; DBH",2016-10-22,,,,,,
117013,Rhamnus cathartica,common buckthorn-2,,,Mostly shade,1,0,0,Female,--,,2016-10-22,,,,,,
117014,Rhamnus cathartica,common buckthorn-3,,,Half shade,1,0,0,Female,--,Mature buckthorn with a DBH of about 8 inches.,2016-10-22,,,,,,
117036,Carnegiea gigantea,saguaro-1,,,Full sun,1,0,0,,--,,2016-10-24,,,,,,
117037,Carnegiea gigantea,saguaro-2,,,Full sun,1,0,0,,--,,2016-10-24,,,,,,
117038,Carnegiea gigantea,saguaro-3,,,Full sun,1,0,0,,--,,2016-10-24,,,,,,
117039,Opuntia acanthocarpa,buck-horn cholla-1,,,Full sun,1,0,0,,--,,2016-10-24,,,,,,
117040,Opuntia acanthocarpa,buck-horn cholla-2,,,Full sun,1,0,0,,--,,2016-10-24,,,,,,
117041,Opuntia acanthocarpa,buck-horn cholla-3,,,Full sun,1,0,0,,--,,2016-10-24,,,,,,
117044,Senna covesii,desert senna-3,,,Full sun,1,0,0,,--,,2016-10-24,2018-06-07,,Drought,,,
117048,Prosopis velutina,velvet mesquite-1,,,Full sun,1,0,0,,--,,2016-10-24,,,,,,
117049,Prosopis velutina,velvet mesquite-2,,,Full sun,1,0,0,,--,,2016-10-24,,,,,,
117050,Prosopis velutina,velvet mesquite-3,,,Full sun,1,0,0,,--,,2016-10-24,,,,,,
117051,Simmondsia chinensis,jojoba-1,,,Full sun,1,0,0,Male,--,,2016-10-24,,,,,,
117052,Simmondsia chinensis,jojoba-2,,,Full sun,1,0,0,Male,--,,2016-10-24,,,,,,
117053,Carnegiea gigantea,saguaro-1,,,Full sun,1,0,0,,--,,2016-10-24,,,,,,
117054,Carnegiea gigantea,saguaro-2,,,Full sun,1,0,0,,--,,2016-10-24,,,,,,
117055,Carnegiea gigantea,saguaro-3,,,Full sun,1,0,0,,--,,2016-10-24,,,,,,
117056,Opuntia acanthocarpa,buck-horn cholla-1,,,Full sun,1,0,0,,--,,2016-10-24,,,,,,
117057,Opuntia acanthocarpa,buck-horn cholla-2,,,Full sun,1,0,0,,--,,2016-10-24,,,,,,
117058,Opuntia acanthocarpa,buck-horn cholla-3,,,Full sun,1,0,0,,--,,2016-10-24,,,,,,
117059,Simmondsia chinensis,jojoba-1,,,Full sun,1,0,0,Male,--,,2016-10-24,,,,,,
117060,Simmondsia chinensis,jojoba-2,,,Full sun,1,0,0,Male,--,,2016-10-24,,,,,,
117061,Simmondsia chinensis,jojoba-3,,,Full sun,1,0,0,Female,--,,2016-10-24,,,,,,
117062,Carnegiea gigantea,saguaro-1,,,Full sun,1,0,0,,--,,2016-10-24,,,,,,
117065,Carnegiea gigantea,saguaro-2,,,Full sun,1,0,0,,--,,2016-10-24,,,,,,
117067,Carnegiea gigantea,saguaro-3,,,Full sun,1,0,0,,--,,2016-10-24,,,,,,
117068,Opuntia acanthocarpa,buck-horn cholla-1,,,Full sun,1,0,0,,--,,2016-10-24,,,,,,
117069,Opuntia acanthocarpa,buck-horn cholla-2,,,Full sun,1,0,0,,--,,2016-10-24,,,,,,
117070,Opuntia acanthocarpa,buck-horn cholla-3,,,Full sun,1,0,0,,--,,2016-10-24,,,,,,
117071,Simmondsia chinensis,jojoba-1,,,Full sun,1,0,0,Male,--,,2016-10-24,,,,,,
117072,Simmondsia chinensis,jojoba-2,,,Full sun,1,0,0,Female,--,,2016-10-24,,,,,,
117073,Simmondsia chinensis,jojoba-3,,,Full sun,1,0,0,Male,--,,2016-10-24,,,,,,
117130,Larrea tridentata,creosote bush-2,,,Full sun,1,0,0,Both,--,,2016-10-25,,,,,,
117131,Larrea tridentata,creosote bush-3,,,Full sun,1,0,0,Both,--,,2016-10-25,,,,,,
117148,Lonicera maackii,Amur honeysuckle-1,,,,1,0,0,Both,--,,2016-10-26,,,,,https://mynpn.usanpn.org/images/991f6f9a1249df8fae2e28292407471-28040.JPG,2016-10-29 12:06:31
117149,Lonicera maackii,Amur honeysuckle-2,,,,1,0,0,Both,--,,2016-10-26,,,,,https://mynpn.usanpn.org/images/8edaeef672680a5e19678ecb94a59cf-28040.JPG,2016-10-29 12:07:08
117150,Lonicera maackii,Amur honeysuckle-3,,,,1,0,0,Both,--,,2016-10-26,,,,,https://mynpn.usanpn.org/images/f2c14ce89b7bc77757de41c1f8c19a-28040.JPG,2016-10-29 12:07:49
117151,Lonicera maackii,Amur honeysuckle-4,,,,1,0,0,Both,--,,2016-10-26,,,,,https://mynpn.usanpn.org/images/248f1af8f0cf39f7b7c1553ddd84a-28040.JPG,2016-10-29 12:08:16
117152,Lonicera maackii,Amur honeysuckle-5,,,,1,0,0,Both,--,,2016-10-26,,,,,https://mynpn.usanpn.org/images/1a6341b40f4317e54a08936c879b73-28040.JPG,2016-10-29 12:08:42
117153,Lonicera maackii,Amur honeysuckle-6,,,,1,0,0,Both,--,,2016-10-26,,,,,https://mynpn.usanpn.org/images/abdb1240ac49d27beb7d2d32a88155-28040.JPG,2016-10-29 12:09:01
